customer_id,loan_id,ACC_CREATION_DATETIME,APPLICATION_DATETIME,LOAN_ORIGINATION_DATETIME,max_days_late,target,account_to_application_days,n_sf_apps,first_app_date,last_app_date,n_bnpl_apps,n_bnpl_approved_apps,first_bnpl_app_date,last_bnpl_app_date,n_inquiries_l3m,n_inquiries_l6m,antiquity_account,last_app_date_to_application_days,first_app_date_to_application_days,last_bnpl_app_date_to_application_days,first_bnpl_app_date_to_application_days,first_app_date_to_last_app_date_days,first_bnpl_app_date_to_last_bnpl_app_date_days,vintage
4381,168,2022-03-25 20:49:53.000,2022-05-07 07:00:00.000,2022-08-07 13:14:01.000,7,0,42,3.0,2022-03-25 00:00:00.000,2022-04-12 00:00:00.000,1.0,0.0,2022-03-26 02:03:33.686,2022-03-26 02:03:33.686,26.0,26.0,42,25.0,43.0,42.0,42.0,18.0,0.0,2022-8
2155,169,2021-10-22 07:08:21.000,2022-05-07 07:00:00.000,2022-08-07 13:38:38.000,70,1,196,3.0,2022-01-08 00:00:00.000,2022-05-07 00:00:00.000,1.0,0.0,2022-03-12 14:49:06.101,2022-03-12 14:49:06.101,0.0,33.0,196,0.0,119.0,55.0,55.0,119.0,0.0,2022-8
1200,170,2021-08-20 14:38:37.000,2022-05-07 07:00:00.000,2023-03-21 12:42:54.000,1,0,259,1.0,2021-12-16 00:00:00.000,2021-12-16 00:00:00.000,,,,,0.0,16.0,259,142.0,142.0,,,0.0,,2023-3
4740,172,2022-04-09 13:08:23.000,2022-05-07 07:00:00.000,2022-07-10 16:39:31.000,28,0,27,1.0,2022-04-14 00:00:00.000,2022-04-14 00:00:00.000,1.0,0.0,2022-04-14 21:24:12.453,2022-04-14 21:24:12.453,24.0,24.0,27,23.0,23.0,22.0,22.0,0.0,0.0,2022-7
3068,173,2022-01-22 16:50:37.000,2022-05-07 07:00:00.000,2022-11-09 22:40:30.000,1,0,104,,,,1.0,0.0,2022-04-16 00:15:33.347,2022-04-16 00:15:33.347,86.0,86.0,104,,,21.0,21.0,,0.0,2022-11
833,174,2021-07-06 19:20:00.000,2022-05-07 07:00:00.000,2022-07-28 22:17:31.000,0,0,304,1.0,2022-03-28 00:00:00.000,2022-03-28 00:00:00.000,1.0,0.0,2022-03-28 11:16:33.258,2022-03-28 11:16:33.258,25.0,25.0,304,40.0,40.0,39.0,39.0,0.0,0.0,2022-7
3896,175,2022-03-06 12:19:56.000,2022-05-07 07:00:00.000,2023-03-15 16:41:28.000,28,0,61,,,,,,,,,,61,,,,,,,2023-3
493,176,2021-05-24 20:46:40.000,2022-05-07 07:00:00.000,2022-10-17 23:32:10.000,34,1,347,,,,1.0,0.0,2022-04-04 02:37:01.569,2022-04-04 02:37:01.569,54.0,54.0,347,,,33.0,33.0,,0.0,2022-10
5368,177,2022-05-02 15:49:30.000,2022-05-07 07:00:00.000,2022-10-12 14:30:59.000,21,0,4,1.0,2022-05-02 00:00:00.000,2022-05-02 00:00:00.000,1.0,0.0,2022-05-02 20:58:37.890,2022-05-02 20:58:37.890,11.0,11.0,4,5.0,5.0,4.0,4.0,0.0,0.0,2022-10
5389,178,2022-05-03 19:31:10.000,2022-05-07 07:00:00.000,2022-08-10 09:11:58.000,0,0,3,1.0,2022-05-03 00:00:00.000,2022-05-03 00:00:00.000,1.0,0.0,2022-05-04 00:37:45.639,2022-05-04 00:37:45.639,16.0,16.0,3,4.0,4.0,3.0,3.0,0.0,0.0,2022-8
1084,179,2021-08-07 17:55:06.000,2022-05-07 07:00:00.000,2023-01-24 17:54:52.000,2,0,272,1.0,2021-08-07 00:00:00.000,2021-08-07 00:00:00.000,,,,,0.0,0.0,272,273.0,273.0,,,0.0,,2023-1
3543,180,2022-02-18 17:41:47.000,2022-05-07 07:00:00.000,2022-10-25 14:31:00.000,17,0,77,1.0,2022-02-18 00:00:00.000,2022-02-18 00:00:00.000,,,,,6.0,6.0,77,78.0,78.0,,,0.0,,2022-10
5188,181,2022-04-26 06:41:25.000,2022-05-07 07:00:00.000,2022-12-19 22:22:44.000,62,1,11,1.0,2022-04-26 00:00:00.000,2022-04-26 00:00:00.000,1.0,0.0,2022-04-26 12:13:55.199,2022-04-26 12:13:55.199,40.0,40.0,11,11.0,11.0,10.0,10.0,0.0,0.0,2022-12
4049,184,2022-03-11 19:16:18.000,2022-05-08 07:00:00.000,2022-10-14 21:15:57.000,69,1,57,1.0,2022-03-18 00:00:00.000,2022-03-18 00:00:00.000,1.0,0.0,2022-03-12 00:20:22.927,2022-03-12 00:20:22.927,36.0,36.0,57,51.0,51.0,57.0,57.0,0.0,0.0,2022-10
5333,186,2022-05-01 12:50:19.000,2022-05-08 07:00:00.000,2023-01-14 21:20:22.000,0,0,6,1.0,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,1.0,0.0,2022-05-05 16:41:40.897,2022-05-05 16:41:40.897,4.0,4.0,6,7.0,7.0,2.0,2.0,0.0,0.0,2023-1
2426,187,2021-11-16 13:41:22.000,2022-05-08 07:00:00.000,2022-07-07 13:44:41.000,0,0,172,,,,,,,,,,172,,,,,,,2022-7
2431,188,2021-11-16 22:05:31.000,2022-05-08 07:00:00.000,2022-07-06 17:25:49.000,1,0,172,,,,1.0,1.0,2022-02-19 00:11:51.665,2022-02-19 00:11:51.665,39.0,39.0,172,,,78.0,78.0,,0.0,2022-7
3475,190,2022-02-14 11:27:36.000,2022-05-08 07:00:00.000,2022-11-28 22:48:44.000,0,0,82,1.0,2022-05-08 00:00:00.000,2022-05-08 00:00:00.000,,,,,,,82,0.0,0.0,,,0.0,,2022-11
5321,192,2022-04-30 23:21:50.000,2022-05-08 07:00:00.000,2022-09-27 18:25:47.000,42,1,7,1.0,2022-04-30 00:00:00.000,2022-04-30 00:00:00.000,,,,,33.0,33.0,7,8.0,8.0,,,0.0,,2022-9
961,193,2021-07-24 10:20:05.000,2022-05-08 07:00:00.000,2022-10-14 17:48:58.000,0,0,287,,,,,,,,,,287,,,,,,,2022-10
4860,194,2022-04-13 19:32:47.000,2022-05-08 07:00:00.000,2022-08-06 17:40:33.000,0,0,24,1.0,2022-04-22 00:00:00.000,2022-04-22 00:00:00.000,1.0,0.0,2022-04-14 00:44:22.340,2022-04-14 00:44:22.340,107.0,107.0,24,16.0,16.0,24.0,24.0,0.0,0.0,2022-8
3993,195,2022-03-09 20:23:35.000,2022-05-08 07:00:00.000,2022-09-07 19:54:24.000,2,0,59,1.0,2022-03-09 00:00:00.000,2022-03-09 00:00:00.000,1.0,0.0,2022-03-16 03:16:23.652,2022-03-16 03:16:23.652,38.0,38.0,59,60.0,60.0,53.0,53.0,0.0,0.0,2022-9
4063,196,2022-03-12 14:07:37.000,2022-05-08 07:00:00.000,2023-01-08 17:00:37.000,70,1,56,1.0,2022-03-12 00:00:00.000,2022-03-12 00:00:00.000,,,,,35.0,35.0,56,57.0,57.0,,,0.0,,2023-1
5413,197,2022-05-04 20:24:31.000,2022-05-08 07:00:00.000,2022-12-08 11:41:42.000,9,0,3,,,,,,,,,,3,,,,,,,2022-12
5313,199,2022-04-30 17:03:40.000,2022-05-08 07:00:00.000,2022-07-05 21:01:26.000,69,1,7,,,,,,,,16.0,16.0,7,,,,,,,2022-7
97,201,2021-01-12 16:21:55.000,2022-05-08 07:00:00.000,2022-07-16 09:20:08.000,2,0,480,1.0,2022-03-18 00:00:00.000,2022-03-18 00:00:00.000,1.0,0.0,2022-03-18 16:08:38.699,2022-03-18 16:08:38.699,11.0,11.0,480,51.0,51.0,50.0,50.0,0.0,0.0,2022-7
2625,202,2021-12-08 12:16:16.000,2022-05-08 07:00:00.000,2022-11-12 15:15:30.000,0,0,150,1.0,2021-12-08 00:00:00.000,2021-12-08 00:00:00.000,,,,,,,150,151.0,151.0,,,0.0,,2022-11
4354,205,2022-03-24 22:33:00.000,2022-05-08 07:00:00.000,2022-08-02 15:42:57.000,0,0,44,2.0,2022-03-24 00:00:00.000,2022-03-24 00:00:00.000,1.0,0.0,2022-03-25 03:54:18.367,2022-03-25 03:54:18.367,7.0,7.0,44,45.0,45.0,44.0,44.0,0.0,0.0,2022-8
3657,206,2022-02-23 18:06:55.000,2022-05-08 07:00:00.000,2023-01-13 12:05:15.000,0,0,73,1.0,2022-02-26 00:00:00.000,2022-02-26 00:00:00.000,1.0,0.0,2022-03-14 22:40:10.896,2022-03-14 22:40:10.896,52.0,52.0,73,71.0,71.0,54.0,54.0,0.0,0.0,2023-1
2642,207,2021-12-10 19:31:56.000,2022-05-08 07:00:00.000,2023-01-09 14:52:37.000,7,0,148,1.0,2021-12-10 00:00:00.000,2021-12-10 00:00:00.000,,,,,0.0,11.0,148,149.0,149.0,,,0.0,,2023-1
975,210,2021-07-25 13:56:39.000,2022-05-08 07:00:00.000,2022-07-09 13:40:56.000,0,0,286,1.0,2022-02-12 00:00:00.000,2022-02-12 00:00:00.000,,,,,5.0,5.0,286,85.0,85.0,,,0.0,,2022-7
4248,211,2022-03-20 17:06:21.000,2022-05-08 07:00:00.000,2023-01-12 14:40:24.000,2,0,48,1.0,2022-03-20 00:00:00.000,2022-03-20 00:00:00.000,1.0,0.0,2022-03-20 23:25:37.021,2022-03-20 23:25:37.021,,,48,49.0,49.0,48.0,48.0,0.0,0.0,2023-1
2680,212,2021-12-14 12:15:47.000,2022-05-08 07:00:00.000,2022-12-31 07:10:55.000,1,0,144,,,,,,,,,,144,,,,,,,2022-12
1877,213,2021-10-01 20:34:57.000,2022-05-08 07:00:00.000,2022-12-20 15:51:29.000,14,0,218,1.0,2021-10-14 00:00:00.000,2021-10-14 00:00:00.000,1.0,0.0,2022-03-07 21:17:41.989,2022-03-07 21:17:41.989,0.0,0.0,218,206.0,206.0,61.0,61.0,0.0,0.0,2022-12
2111,214,2021-10-17 17:32:28.000,2022-05-08 07:00:00.000,2022-09-20 21:16:00.000,41,1,202,2.0,2021-12-14 00:00:00.000,2022-01-12 00:00:00.000,,,,,0.0,22.0,202,116.0,145.0,,,29.0,,2022-9
1242,216,2021-08-24 19:43:11.000,2022-05-08 07:00:00.000,2022-12-06 14:38:33.000,0,0,256,3.0,2021-08-24 00:00:00.000,2022-02-17 00:00:00.000,1.0,0.0,2022-03-07 17:00:49.819,2022-03-07 17:00:49.819,0.0,0.0,256,80.0,257.0,61.0,61.0,177.0,0.0,2022-12
4231,218,2022-03-20 11:51:46.000,2022-05-08 07:00:00.000,2022-08-18 14:31:07.000,0,0,48,4.0,2022-03-20 00:00:00.000,2022-03-20 00:00:00.000,1.0,0.0,2022-03-20 17:01:49.403,2022-03-20 17:01:49.403,14.0,14.0,48,49.0,49.0,48.0,48.0,0.0,0.0,2022-8
4987,220,2022-04-17 19:44:18.000,2022-05-08 07:00:00.000,2023-03-09 14:17:33.000,6,0,20,1.0,2022-04-17 00:00:00.000,2022-04-17 00:00:00.000,1.0,1.0,2022-04-18 01:27:30.880,2022-04-18 01:27:30.880,10.0,10.0,20,21.0,21.0,20.0,20.0,0.0,0.0,2023-3
4193,222,2022-03-17 20:30:05.000,2022-05-08 07:00:00.000,2023-03-14 16:18:56.000,0,0,51,,,,,,,,,,51,,,,,,,2023-3
977,223,2021-07-25 14:27:26.000,2022-05-08 07:00:00.000,2023-01-07 09:29:12.000,7,0,286,5.0,2021-07-25 00:00:00.000,2021-11-29 00:00:00.000,1.0,0.0,2022-04-08 22:06:46.194,2022-04-08 22:06:46.194,0.0,124.0,286,160.0,287.0,29.0,29.0,127.0,0.0,2023-1
4926,224,2022-04-15 23:53:03.000,2022-05-08 07:00:00.000,2022-08-17 16:55:02.000,9,0,22,1.0,2022-04-16 00:00:00.000,2022-04-16 00:00:00.000,1.0,0.0,2022-04-16 06:22:02.633,2022-04-16 06:22:02.633,33.0,33.0,22,22.0,22.0,22.0,22.0,0.0,0.0,2022-8
4784,225,2022-04-11 17:02:08.000,2022-05-08 07:00:00.000,2022-07-20 21:31:03.000,4,0,26,2.0,2022-04-11 00:00:00.000,2022-04-11 00:00:00.000,1.0,0.0,2022-04-11 22:07:24.081,2022-04-11 22:07:24.081,20.0,20.0,26,27.0,27.0,26.0,26.0,0.0,0.0,2022-7
5466,226,2022-05-09 19:57:04.000,2022-05-09 07:00:00.000,2022-07-19 22:40:44.000,5,0,0,,,,,,,,,,0,,,,,,,2022-7
5366,228,2022-05-02 15:28:50.000,2022-05-09 07:00:00.000,2022-09-08 16:16:02.000,0,0,6,,,,1.0,0.0,2022-05-02 20:41:41.483,2022-05-02 20:41:41.483,5.0,5.0,6,,,6.0,6.0,,0.0,2022-9
4584,229,2022-04-03 09:52:02.000,2022-05-09 07:00:00.000,2023-02-17 16:24:18.000,0,0,35,1.0,2022-04-04 00:00:00.000,2022-04-04 00:00:00.000,1.0,0.0,2022-04-06 14:57:58.030,2022-04-06 14:57:58.030,4.0,4.0,35,35.0,35.0,32.0,32.0,0.0,0.0,2023-2
5444,232,2022-05-07 13:54:09.000,2022-05-09 07:00:00.000,2023-02-22 09:02:02.000,0,0,1,1.0,2022-05-09 00:00:00.000,2022-05-09 00:00:00.000,1.0,0.0,2022-05-07 19:01:15.820,2022-05-07 19:01:15.820,14.0,14.0,1,0.0,0.0,1.0,1.0,0.0,0.0,2023-2
2039,233,2021-10-12 15:18:04.000,2022-05-09 07:00:00.000,2022-10-11 15:12:12.000,63,1,208,6.0,2021-11-27 00:00:00.000,2021-12-16 00:00:00.000,1.0,0.0,2022-04-29 21:11:19.330,2022-04-29 21:11:19.330,0.0,0.0,208,144.0,163.0,9.0,9.0,19.0,0.0,2022-10
2988,234,2022-01-15 12:17:37.000,2022-05-09 07:00:00.000,2022-10-11 18:55:36.000,0,0,113,,,,,,,,,,113,,,,,,,2022-10
4992,235,2022-04-18 03:06:57.000,2022-05-09 07:00:00.000,2022-09-10 21:08:54.000,0,0,21,1.0,2022-04-18 00:00:00.000,2022-04-18 00:00:00.000,,,,,15.0,15.0,21,21.0,21.0,,,0.0,,2022-9
4392,236,2022-03-26 14:47:09.000,2022-05-09 07:00:00.000,2022-07-20 18:57:19.000,0,0,43,2.0,2022-03-29 00:00:00.000,2022-04-18 00:00:00.000,1.0,0.0,2022-03-26 19:51:37.558,2022-03-26 19:51:37.558,,,43,21.0,41.0,43.0,43.0,20.0,0.0,2022-7
832,237,2021-07-06 17:59:49.000,2022-05-09 07:00:00.000,2022-12-17 16:32:07.000,1,0,306,1.0,2021-10-20 00:00:00.000,2021-10-20 00:00:00.000,1.0,1.0,2022-01-12 22:14:49.943,2022-01-12 22:14:49.943,0.0,0.0,306,201.0,201.0,116.0,116.0,0.0,0.0,2022-12
5167,240,2022-04-24 19:43:08.000,2022-05-09 07:00:00.000,2022-07-21 17:31:02.000,11,0,14,1.0,2022-04-24 00:00:00.000,2022-04-24 00:00:00.000,1.0,0.0,2022-04-25 00:49:53.454,2022-04-25 00:49:53.454,16.0,16.0,14,15.0,15.0,14.0,14.0,0.0,0.0,2022-7
4315,242,2022-03-23 15:19:20.000,2022-05-09 07:00:00.000,2022-07-12 19:01:26.000,69,1,46,1.0,2022-03-25 00:00:00.000,2022-03-25 00:00:00.000,1.0,1.0,2022-03-23 20:25:17.837,2022-03-23 20:25:17.837,12.0,12.0,46,45.0,45.0,46.0,46.0,0.0,0.0,2022-7
2860,243,2022-01-04 17:27:20.000,2022-05-09 07:00:00.000,2023-01-14 22:25:23.000,0,0,124,1.0,2022-04-21 00:00:00.000,2022-04-21 00:00:00.000,1.0,1.0,2022-04-21 20:21:46.013,2022-04-21 20:21:46.013,28.0,28.0,124,18.0,18.0,17.0,17.0,0.0,0.0,2023-1
2138,246,2021-10-20 16:28:41.000,2022-05-09 07:00:00.000,2023-02-09 20:08:16.000,7,0,200,1.0,2022-04-14 00:00:00.000,2022-04-14 00:00:00.000,1.0,1.0,2022-04-14 22:17:58.076,2022-04-14 22:17:58.076,30.0,30.0,200,25.0,25.0,24.0,24.0,0.0,0.0,2023-2
4820,247,2022-04-13 11:08:04.000,2022-05-09 07:00:00.000,2022-07-06 17:43:46.000,1,0,25,1.0,2022-04-28 00:00:00.000,2022-04-28 00:00:00.000,1.0,0.0,2022-04-13 16:19:23.782,2022-04-13 16:19:23.782,34.0,34.0,25,11.0,11.0,25.0,25.0,0.0,0.0,2022-7
2131,248,2021-10-19 17:49:42.000,2022-05-09 07:00:00.000,2022-07-28 15:01:17.000,35,1,201,1.0,2021-11-10 00:00:00.000,2021-11-10 00:00:00.000,1.0,0.0,2022-03-22 04:43:27.110,2022-03-22 04:43:27.110,0.0,6.0,201,180.0,180.0,48.0,48.0,0.0,0.0,2022-7
4793,249,2022-04-12 12:44:37.000,2022-05-09 07:00:00.000,2023-03-06 18:11:51.000,42,1,26,1.0,2022-04-12 00:00:00.000,2022-04-12 00:00:00.000,1.0,0.0,2022-04-12 17:59:04.263,2022-04-12 17:59:04.263,10.0,10.0,26,27.0,27.0,26.0,26.0,0.0,0.0,2023-3
4270,251,2022-03-21 17:38:16.000,2022-05-09 07:00:00.000,2022-08-24 15:33:13.000,0,0,48,,,,1.0,0.0,2022-03-21 22:43:04.383,2022-03-21 22:43:04.383,7.0,7.0,48,,,48.0,48.0,,0.0,2022-8
4806,255,2022-04-12 18:47:16.000,2022-05-09 07:00:00.000,2023-02-22 17:51:07.000,49,1,26,1.0,2022-04-12 00:00:00.000,2022-04-12 00:00:00.000,,,,,39.0,39.0,26,27.0,27.0,,,0.0,,2023-2
4720,256,2022-04-08 16:42:54.000,2022-05-09 07:00:00.000,2022-10-03 16:35:17.000,0,0,30,,,,1.0,0.0,2022-04-08 21:51:00.181,2022-04-08 21:51:00.181,11.0,11.0,30,,,30.0,30.0,,0.0,2022-10
5468,258,2022-05-09 20:12:56.000,2022-05-09 07:00:00.000,2022-08-23 20:00:58.000,1,0,0,,,,,,,,,,0,,,,,,,2022-8
5459,259,2022-05-09 11:32:50.000,2022-05-09 07:00:00.000,2022-09-02 15:34:11.000,4,0,0,,,,,,,,,,0,,,,,,,2022-9
4810,260,2022-04-12 19:47:26.000,2022-05-09 07:00:00.000,2023-04-22 13:32:20.000,1,0,26,2.0,2022-04-12 00:00:00.000,2022-05-09 00:00:00.000,,,,,28.0,28.0,26,0.0,27.0,,,27.0,,2023-4
4568,266,2022-04-02 18:09:28.000,2022-05-10 07:00:00.000,2023-01-10 14:23:59.000,0,0,37,1.0,2022-05-04 00:00:00.000,2022-05-04 00:00:00.000,1.0,0.0,2022-05-04 21:25:56.608,2022-05-04 21:25:56.608,15.0,15.0,37,6.0,6.0,5.0,5.0,0.0,0.0,2023-1
4398,268,2022-03-26 16:11:19.000,2022-05-10 07:00:00.000,2022-09-13 14:16:15.000,0,0,44,2.0,2022-03-26 00:00:00.000,2022-03-26 00:00:00.000,1.0,0.0,2022-03-26 21:18:43.834,2022-03-26 21:18:43.834,,,44,45.0,45.0,44.0,44.0,0.0,0.0,2022-9
4580,269,2022-04-02 22:49:02.000,2022-05-10 07:00:00.000,2022-09-29 10:23:15.000,2,0,37,1.0,2022-04-22 00:00:00.000,2022-04-22 00:00:00.000,1.0,0.0,2022-05-02 22:45:23.169,2022-05-02 22:45:23.169,27.0,27.0,37,18.0,18.0,7.0,7.0,0.0,0.0,2022-9
3968,270,2022-03-08 19:21:26.000,2022-05-10 07:00:00.000,2022-08-01 21:05:14.000,0,0,62,,,,,,,,,,62,,,,,,,2022-8
374,271,2021-05-01 21:21:46.000,2022-05-10 07:00:00.000,2022-09-06 17:29:08.000,0,0,373,1.0,2021-12-15 00:00:00.000,2021-12-15 00:00:00.000,,,,,,,373,146.0,146.0,,,0.0,,2022-9
63,272,2020-12-10 19:44:27.000,2022-05-10 07:00:00.000,2022-08-24 00:06:29.000,2,0,515,,,,1.0,0.0,2022-05-01 18:06:19.315,2022-05-01 18:06:19.315,37.0,37.0,515,,,8.0,8.0,,0.0,2022-8
2009,273,2021-10-11 12:16:56.000,2022-05-10 07:00:00.000,2022-08-10 13:46:52.000,0,0,210,1.0,2022-04-08 00:00:00.000,2022-04-08 00:00:00.000,1.0,0.0,2022-04-10 01:06:26.813,2022-04-10 01:06:26.813,28.0,28.0,210,32.0,32.0,30.0,30.0,0.0,0.0,2022-8
1410,274,2021-09-06 09:57:09.000,2022-05-10 07:00:00.000,2022-09-15 07:30:53.000,0,0,245,1.0,2021-09-06 00:00:00.000,2021-09-06 00:00:00.000,,,,,0.0,0.0,245,246.0,246.0,,,0.0,,2022-9
2300,275,2021-11-03 14:37:51.000,2022-05-10 07:00:00.000,2022-10-12 21:00:59.000,1,0,187,,,,,,,,,,187,,,,,,,2022-10
229,277,2021-03-24 14:03:01.000,2022-05-10 07:00:00.000,2022-11-22 20:01:14.000,3,0,411,1.0,2021-11-06 00:00:00.000,2021-11-06 00:00:00.000,1.0,0.0,2022-03-14 05:29:23.249,2022-03-14 05:29:23.249,0.0,0.0,411,185.0,185.0,57.0,57.0,0.0,0.0,2022-11
1908,279,2021-10-04 13:22:41.000,2022-05-10 07:00:00.000,2022-12-09 17:23:44.000,0,0,217,3.0,2021-11-15 00:00:00.000,2021-11-15 00:00:00.000,1.0,0.0,2022-04-01 18:55:33.188,2022-04-01 18:55:33.188,0.0,87.0,217,176.0,176.0,38.0,38.0,0.0,0.0,2022-12
1433,280,2021-09-06 23:17:53.000,2022-05-10 07:00:00.000,2022-11-15 16:58:04.000,56,1,245,3.0,2021-09-06 00:00:00.000,2022-02-07 00:00:00.000,,,,,0.0,0.0,245,92.0,246.0,,,154.0,,2022-11
1231,282,2021-08-23 22:50:45.000,2022-05-10 07:00:00.000,2022-09-14 12:27:50.000,0,0,259,,,,1.0,0.0,2022-03-22 02:41:27.171,2022-03-22 02:41:27.171,42.0,42.0,259,,,49.0,49.0,,0.0,2022-9
3349,283,2022-02-07 14:45:50.000,2022-05-10 07:00:00.000,2023-03-16 12:34:20.000,4,0,91,1.0,2022-02-24 00:00:00.000,2022-02-24 00:00:00.000,,,,,28.0,28.0,91,75.0,75.0,,,0.0,,2023-3
5184,284,2022-04-25 18:42:38.000,2022-05-10 07:00:00.000,2022-09-12 11:18:46.000,70,1,14,1.0,2022-04-26 00:00:00.000,2022-04-26 00:00:00.000,1.0,0.0,2022-04-26 19:25:51.399,2022-04-26 19:25:51.399,29.0,29.0,14,14.0,14.0,13.0,13.0,0.0,0.0,2022-9
2278,288,2021-10-31 15:49:50.000,2022-05-10 07:00:00.000,2023-02-22 14:16:11.000,2,0,190,1.0,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000,,,,,0.0,0.0,190,189.0,189.0,,,0.0,,2023-2
2422,291,2021-11-15 14:42:25.000,2022-05-11 07:00:00.000,2022-07-01 14:31:09.000,70,1,176,3.0,2021-12-14 00:00:00.000,2021-12-26 00:00:00.000,1.0,1.0,2022-02-16 20:25:37.870,2022-02-16 20:25:37.870,0.0,25.0,176,136.0,148.0,83.0,83.0,12.0,0.0,2022-7
3501,292,2022-02-16 01:51:25.000,2022-05-11 07:00:00.000,2022-10-21 14:24:16.000,7,0,84,1.0,2022-05-04 00:00:00.000,2022-05-04 00:00:00.000,,,,,18.0,18.0,84,7.0,7.0,,,0.0,,2022-10
1456,295,2021-09-08 00:03:15.000,2022-05-11 07:00:00.000,2023-01-05 18:53:24.000,19,0,245,15.0,2021-09-27 00:00:00.000,2022-03-27 00:00:00.000,1.0,0.0,2022-03-27 05:21:55.065,2022-03-27 05:21:55.065,0.0,0.0,245,45.0,226.0,45.0,45.0,181.0,0.0,2023-1
5149,297,2022-04-23 17:07:04.000,2022-05-11 07:00:00.000,2023-04-25 14:21:00.000,7,0,17,1.0,2022-04-23 00:00:00.000,2022-04-23 00:00:00.000,1.0,1.0,2022-04-23 22:14:39.078,2022-04-23 22:14:39.078,13.0,13.0,17,18.0,18.0,17.0,17.0,0.0,0.0,2023-4
2523,299,2021-11-26 22:34:18.000,2022-05-11 07:00:00.000,2022-08-25 17:30:59.000,0,0,165,,,,,,,,,,165,,,,,,,2022-8
5482,300,2022-05-11 15:18:55.000,2022-05-11 07:00:00.000,2022-07-09 12:15:12.000,0,0,0,,,,,,,,,,0,,,,,,,2022-7
4131,302,2022-03-15 14:11:50.000,2022-05-11 07:00:00.000,2022-08-26 14:31:05.000,28,0,56,4.0,2022-04-05 00:00:00.000,2022-04-29 00:00:00.000,1.0,0.0,2022-03-15 19:31:14.519,2022-03-15 19:31:14.519,4.0,4.0,56,12.0,36.0,56.0,56.0,24.0,0.0,2022-8
5483,303,2022-05-11 15:55:22.000,2022-05-11 07:00:00.000,2023-03-21 15:00:49.000,1,0,0,,,,,,,,,,0,,,,,,,2023-3
5488,304,2022-05-11 18:34:32.000,2022-05-11 07:00:00.000,2022-08-31 09:31:31.000,63,1,0,,,,,,,,,,0,,,,,,,2022-8
2603,306,2021-12-05 12:47:41.000,2022-05-11 07:00:00.000,2022-10-24 13:38:21.000,1,0,156,1.0,2021-12-06 00:00:00.000,2021-12-06 00:00:00.000,1.0,0.0,2022-03-16 01:43:09.128,2022-03-16 01:43:09.128,0.0,54.0,156,156.0,156.0,56.0,56.0,0.0,0.0,2022-10
1591,308,2021-09-15 09:27:06.000,2022-05-11 07:00:00.000,2022-07-21 21:31:01.000,1,0,237,5.0,2021-12-15 00:00:00.000,2022-04-19 00:00:00.000,1.0,0.0,2022-03-18 19:34:36.690,2022-03-18 19:34:36.690,0.0,0.0,237,22.0,147.0,53.0,53.0,125.0,0.0,2022-7
4138,310,2022-03-15 16:30:43.000,2022-05-11 07:00:00.000,2022-08-08 09:33:11.000,1,0,56,2.0,2022-03-15 00:00:00.000,2022-03-15 00:00:00.000,,,,,,,56,57.0,57.0,,,0.0,,2022-8
3956,312,2022-03-08 12:35:08.000,2022-05-11 07:00:00.000,2022-07-02 12:51:52.000,0,0,63,1.0,2022-03-08 00:00:00.000,2022-03-08 00:00:00.000,1.0,0.0,2022-04-12 20:28:10.751,2022-04-12 20:28:10.751,30.0,30.0,63,64.0,64.0,28.0,28.0,0.0,0.0,2022-7
5445,313,2022-05-07 19:17:09.000,2022-05-11 07:00:00.000,2023-01-21 12:42:50.000,3,0,3,,,,,,,,,,3,,,,,,,2023-1
1078,315,2021-08-06 17:49:56.000,2022-05-11 07:00:00.000,2022-10-01 21:33:19.000,1,0,277,,,,,,,,,,277,,,,,,,2022-10
3496,316,2022-02-15 17:02:54.000,2022-05-11 07:00:00.000,2022-12-01 21:53:38.000,1,0,84,1.0,2022-04-25 00:00:00.000,2022-04-25 00:00:00.000,1.0,1.0,2022-04-20 06:17:57.849,2022-04-20 06:17:57.849,4.0,4.0,84,16.0,16.0,21.0,21.0,0.0,0.0,2022-12
5493,317,2022-05-12 08:40:13.000,2022-05-12 07:00:00.000,2022-08-18 16:14:47.000,14,0,0,,,,,,,,,,0,,,,,,,2022-8
5502,318,2022-05-12 14:59:55.000,2022-05-12 07:00:00.000,2022-07-22 17:27:54.000,0,0,0,,,,,,,,,,0,,,,,,,2022-7
5494,319,2022-05-12 10:08:12.000,2022-05-12 07:00:00.000,2022-08-16 19:39:25.000,27,0,0,,,,,,,,,,0,,,,,,,2022-8
5496,320,2022-05-12 10:51:25.000,2022-05-12 07:00:00.000,2023-04-04 14:47:43.000,0,0,0,,,,,,,,,,0,,,,,,,2023-4
5504,321,2022-05-12 15:14:03.000,2022-05-12 07:00:00.000,2022-08-30 18:35:50.000,0,0,0,,,,,,,,,,0,,,,,,,2022-8
5499,322,2022-05-12 12:21:32.000,2022-05-12 07:00:00.000,2022-07-11 17:31:12.000,70,1,0,,,,,,,,,,0,,,,,,,2022-7
5472,323,2022-05-10 12:28:46.000,2022-05-12 07:00:00.000,2022-09-27 18:25:44.000,0,0,1,,,,1.0,1.0,2022-05-12 06:22:56.830,2022-05-12 06:22:56.830,12.0,12.0,1,,,0.0,0.0,,0.0,2022-9
